movieid,title,year,lenght,genres,rate,poster,plot
tt0107468,M. Butterfly ,1993,,Drama|Romance,,,
tt0107478,Made in America ,1993,,Comedy,,,
tt0107497,Malice ,1993,,Thriller,,,
tt0107501,Man Without a Face, The ,1993,,Drama,,,
tt0107507,Manhattan Murder Mystery ,1993,,Comedy|Mystery,,,
tt0107554,Menace II Society ,1993,,Action|Crime|Drama,,,
tt0116253,Executive Decision ,1996,,Action|Adventure|Thriller,,,
tt0074102,In the Realm of the Senses ,Ai no corrida ,,Drama,,,
tt0111689,What Happened Was... ,1994,,Comedy|Drama|Romance|Thriller,,,
tt0107616,Much Ado About Nothing ,1993,,Comedy|Romance,,,
tt0107613,Mr. Wonderful ,1993,,Comedy|Romance,,,
tt0107614,Mrs. Doubtfire ,1993,,Comedy|Drama,,,
tt0107653,Naked ,1993,,Drama,,,
tt0110657,Next Karate Kid, The ,1994,,Action|Children|Romance,,,
tt0110678,No Escape ,1994,,Action|Drama|Sci-Fi,,,
tt0110687,North ,1994,,Comedy,,,
tt0107756,Orlando ,1992,,Drama|Fantasy|Romance,,,
tt0107808,Perfect World, A ,1993,,Crime|Drama|Thriller,,,
tt0107818,Philadelphia ,1993,,Drama,,,
tt0107822,Piano, The ,1993,,Drama|Romance,,,
tt0107840,Poetic Justice ,1993,,Drama,,,
tt0107889,Program, The ,1993,,Action|Drama,,,
tt0111003,Puppet Masters, The ,1994,,Horror|Sci-Fi,,,
tt0110939,Radioland Murders ,1994,,Comedy|Mystery|Romance,,,
tt0110955,Ref, The ,1994,,Comedy,,,
tt0107943,Remains of the Day, The ,1993,,Drama|Romance,,,
tt0110971,Renaissance Man ,1994,,Comedy|Drama,,,
tt0107969,Rising Sun ,1993,,Action|Drama|Mystery,,,
tt0111001,Road to Wellville, The ,1994,,Comedy,,,
tt0107978,RoboCop 3 ,1993,,Action|Crime|Drama|Sci-Fi|Thriller,,,
tt0107977,Robin Hood: Men in Tights ,1993,,Comedy,,,
tt0107983,Romeo Is Bleeding ,1993,,Crime|Thriller,,,
tt0105275,Romper Stomper ,1992,,Action|Drama,,,
tt0108000,Ruby in Paradise ,1993,,Drama,,,
tt0108002,Rudy ,1993,,Drama,,,
tt0105032,Savage Nights ,Nuits fauves, Les ,,Drama,,,
tt0108052,Schindler's List ,1993,,Drama|War,,,
tt0111094,Scout, The ,1994,,Comedy|Drama,,,
tt0108065,Searching for Bobby Fischer ,1993,,Drama,,,
tt0108071,Secret Garden, The ,1993,,Children|Drama,,,
tt0111127,Serial Mom ,1994,,Comedy|Crime|Horror,,,
tt0111143,Shadow, The ,1994,,Action|Adventure|Fantasy|Mystery,,,
tt0108101,Shadowlands ,1993,,Drama|Romance,,,
tt0108122,Short Cuts ,1993,,Drama,,,
tt0111194,Simple Twist of Fate, A ,1994,,Drama,,,
tt0111201,Sirens ,1994,,Drama,,,
tt0108149,Six Degrees of Separation ,1993,,Drama,,,
tt0108160,Sleepless in Seattle ,1993,,Comedy|Drama|Romance,,,
tt0108162,Sliver ,1993,,Thriller,,,
tt0083658,Blade Runner ,1982,,Action|Sci-Fi|Thriller,,,
tt0108186,Son in Law ,1993,,Comedy|Drama|Romance,,,
tt0108174,So I Married an Axe Murderer ,1993,,Comedy|Romance|Thriller,,,
tt0108238,Striking Distance ,1993,,Action|Crime,,,
tt0108255,Super Mario Bros. ,1993,,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,,,
tt0111323,Surviving the Game ,1994,,Action|Adventure|Thriller,,,
tt0111400,Terminal Velocity ,1994,,Action|Mystery|Thriller,,,
tt0108328,Thirty-Two Short Films About Glenn Gould ,1993,,Drama|Musical,,,
tt0111418,Threesome ,1994,,Comedy|Romance,,,
tt0107688,Nightmare Before Christmas, The ,1993,,Animation|Children|Fantasy|Musical,,,
tt0108333,Three Musketeers, The ,1993,,Action|Adventure|Comedy|Romance,,,
tt0108358,Tombstone ,1993,,Action|Drama|Western,,,
tt0108399,True Romance ,1993,,Crime|Thriller,,,
tt0108515,War Room, The ,1993,,Documentary,,,
tt0110763,Pagemaster, The ,1994,,Action|Adventure|Animation|Children|Fantasy,,,
tt0114906,Welcome to the Dollhouse ,1995,,Comedy|Drama,,,
tt0107002,Germinal ,1993,,Drama|Romance,,,
tt0109403,Chasers ,1994,,Comedy,,,
tt0107315,Kika ,1993,,Comedy|Drama,,,
tt0106408,Bhaji on the Beach ,1993,,Comedy|Drama,,,
tt0110363,Little Big League ,1994,,Comedy|Drama,,,
tt0107225,Ciao, Professore! ,Io speriamo che me la cavo ,,Drama,,,
tt0111252,Spanking the Monkey ,1994,,Comedy|Drama,,,
tt0110366,Little Rascals, The ,1994,,Children|Comedy,,,
tt0109120,Andre ,1994,,Adventure|Children|Drama,,,
tt0108059,Escort, The ,Scorta, La ,,Crime|Thriller,,,
tt0110892,Princess Caraboo ,1994,,Drama,,,
tt0112651,Celluloid Closet, The ,1995,,Documentary,,,
tt0109382,Dear Diary ,Caro Diario ,,Comedy|Drama,,,
tt0112572,Brady Bunch Movie, The ,1995,,Comedy,,,
tt0099785,Home Alone ,1990,,Children|Comedy,,,
tt0099653,Ghost ,1990,,Comedy|Drama|Fantasy|Romance|Thriller,,,
tt0103639,Aladdin ,1992,,Adventure|Animation|Children|Comedy|Musical,,,
tt0103064,Terminator 2: Judgment Day ,1991,,Action|Sci-Fi,,,
tt0099348,Dances with Wolves ,1990,,Adventure|Drama|Western,,,
tt0096895,Batman ,1989,,Action|Crime|Thriller,,,
tt0102926,Silence of the Lambs, The ,1991,,Crime|Horror|Thriller,,,
tt0029583,Snow White and the Seven Dwarfs ,0,,Animation|Children|Drama|Fantasy|Musical,,,
tt0101414,Beauty and the Beast ,1991,,Animation|Children|Fantasy|Musical|Romance|IMAX,,,
tt0032910,Pinocchio ,0,,Animation|Children|Fantasy|Musical,,,
tt0100405,Pretty Woman ,1990,,Comedy|Romance,,,
tt0065214,Wild Bunch, The ,0,,Adventure|Western,,,
tt0110395,Love and a .45 ,1994,,Action|Comedy|Crime,,,
tt0109934,Great Day in Harlem, A ,1994,,Documentary,,,
tt0117247,One Fine Day ,1996,,Drama|Romance,,,
tt0112625,Candyman: Farewell to the Flesh ,1995,,Fantasy|Horror,,,
tt0116282,Fargo ,1996,,Comedy|Crime|Drama|Thriller,,,
tt0116552,Homeward Bound II: Lost in San Francisco ,1996,,Adventure|Children,,,
tt0082509,Heavy Metal ,1981,,Action|Adventure|Animation|Horror|Sci-Fi,,,
tt0116514,Hellraiser: Bloodline ,1996,,Action|Horror|Sci-Fi,,,
tt0117283,Pallbearer, The ,1996,,Comedy,,,
tt0116684,Jane Eyre ,1996,,Drama|Romance,,,
tt0070506,Bread and Chocolate ,Pane e cioccolata ,,Comedy|Drama,,,
tt0065421,Aristocats, The ,0,,Animation|Children,,,
tt0113083,Flower of My Secret, The ,La flor de mi secreto ,,Comedy|Drama,,,
tt0118001,Two Much ,1995,,Comedy|Romance,,,
tt0116165,Ed ,1996,,Comedy,,,
tt0117891,Thin Line Between Love and Hate, A ,1996,,Comedy,,,
tt0113613,Last Supper, The ,1995,,Drama|Thriller,,,
tt0117381,Primal Fear ,1996,,Crime|Drama|Mystery|Thriller,,,
tt0115509,All Dogs Go to Heaven 2 ,1996,,Adventure|Animation|Children|Fantasy|Musical|Romance,,,
tt0114671,Land and Freedom ,Tierra y libertad ,,Drama|War,,,
tt0112844,Denise Calls Up ,1995,,Comedy,,,
tt0114658,Theodore Rex ,1995,,Comedy,,,
tt0116275,Family Thing, A ,1996,,Comedy|Drama,,,
tt0113122,Frisk ,1995,,Drama,,,
tt0117608,Sgt. Bilko ,1996,,Comedy,,,
tt0113448,Jack and Sarah ,1995,,Romance,,,
tt0116414,Girl 6 ,1996,,Comedy|Drama,,,
tt0116095,Diabolique ,1996,,Drama|Thriller,,,
tt0113947,Nelly & Monsieur Arnaud ,1995,,Drama,,,
tt0115956,Courage Under Fire ,1996,,Action|Crime|Drama|War,,,
tt0117060,Mission: Impossible ,1996,,Action|Adventure|Mystery|Thriller,,,
tt0109028,Cold Fever ,Á köldum klaka ,,Comedy|Drama,,,
tt0117071,Moll Flanders ,1996,,Drama,,,
tt0116136,Dragonheart ,1996,,Action|Adventure|Fantasy,,,
tt0116168,Eddie ,1996,,Comedy,,,
tt0116683,James and the Giant Peach ,1996,,Adventure|Animation|Children|Fantasy|Musical,,,
tt0116287,Fear ,1996,,Thriller,,,
tt0116768,Kids in the Hall: Brain Candy ,1996,,Comedy,,,
tt0114787,Underground ,1995,,Comedy|Drama|War,,,
tt0112536,Bloodsport 2 ,a.k.a. Bloodsport II: The Next Kumite ,,Action,,,
tt0048473,Song of the Little Road ,Pather Panchali ,,Drama,,,
tt0052572,World of Apu, The ,Apur Sansar ,,Drama,,,
tt0117128,Mystery Science Theater 3000: The Movie ,1996,,Comedy|Sci-Fi,,,
tt0117705,Space Jam ,1996,,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,,,
tt0062711,Barbarella ,0,,Adventure|Comedy|Sci-Fi,,,
tt0108181,Some Folks Call It a Sling Blade ,1993,,Drama|Thriller,,,
tt0114307,Run of the Country, The ,1995,,Drama,,,
tt0058898,Alphaville ,Alphaville, une étrange aventure de Lemmy Caution ,,Drama|Mystery|Romance|Sci-Fi|Thriller,,,
tt0113443,It's My Party ,1996,,Drama,,,
tt0114048,Operation Dumbo Drop ,1995,,Action|Adventure|Comedy|War,,,
tt0117104,Mrs. Winterbourne ,1996,,Comedy|Romance,,,
tt0117688,Solo ,1996,,Action|Sci-Fi|Thriller,,,
tt0117774,Substitute, The ,1996,,Action|Crime|Drama,,,
tt0114736,True Crime ,1996,,Mystery|Thriller,,,
tt0116289,Feeling Minnesota ,1996,,Drama|Romance,,,
tt0109593,Delta of Venus ,1995,,Drama,,,
tt0112368,Angus ,1995,,Comedy,,,
tt0115742,Boys ,1996,,Drama,,,
tt0117420,Quest, The ,1996,,Action|Adventure,,,
tt0117784,Sunset Park ,1996,,Drama,,,
tt0117107,Mulholland Falls ,1996,,Crime|Drama|Thriller,,,
tt0117979,Truth About Cats & Dogs, The ,1996,,Comedy|Romance,,,
tt0095776,Oliver & Company ,1988,,Adventure|Animation|Children|Comedy|Musical,,,
tt0115851,Celtic Pride ,1996,,Comedy,,,
tt0116322,Flipper ,1996,,Adventure|Children,,,
tt0112817,Dead Man ,1995,,Drama|Mystery|Western,,,
tt0113362,Horseman on the Roof, The ,Hussard sur le toit, Le ,,Drama|Romance,,,
tt0108500,Visitors, The ,Visiteurs, Les ,,Comedy|Fantasy|Sci-Fi,,,
tt0117108,Multiplicity ,1996,,Comedy,,,
tt0118114,Wallace & Gromit: The Best of Aardman Animation ,1996,,Adventure|Animation|Comedy,,,
tt0113270,Haunted World of Edward D. Wood Jr., The ,1996,,Documentary,,,
tt0115963,Craft, The ,1996,,Drama|Fantasy|Horror|Thriller,,,
tt0116448,Great White Hype, The ,1996,,Comedy,,,
tt0116827,Last Dance ,1996,,Drama,,,
tt0112701,Cold Comfort Farm ,1995,,Comedy,,,
tt0116508,Heaven's Prisoners ,1996,,Crime|Thriller,,,
tt0117500,Rock, The ,1996,,Action|Adventure|Thriller,,,
tt0109592,Cemetery Man ,Dellamorte Dellamore ,,Horror,,,
tt0117998,Twister ,1996,,Action|Adventure|Romance|Thriller,,,
tt0115624,Barb Wire ,1996,,Action|Sci-Fi,,,
tt0113568,Ghost in the Shell ,Kôkaku kidôtai ,,Animation|Sci-Fi,,,
tt0117894,Thinner ,1996,,Horror|Thriller,,,
tt0117723,Spy Hard ,1996,,Comedy,,,
tt0112691,Wallace & Gromit: A Close Shave ,1995,,Animation|Children|Comedy,,,
tt0117768,Stupids, The ,1996,,Comedy,,,
tt0115571,Arrival, The ,1996,,Action|Sci-Fi|Thriller,,,
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,0,,Comedy|War,,,
tt0109688,Ashes of Time ,Dung che sai duk ,,Drama,,,
tt0110480,Maya Lin: A Strong Clear Vision ,1994,,Documentary,,,
tt0108211,Stalingrad ,1993,,Drama|War,,,
tt0117331,Phantom, The ,1996,,Action|Adventure,,,
tt0117765,Striptease ,1996,,Comedy|Crime,,,
tt0113280,Heavy ,1995,,Drama|Romance,,,
tt0116669,Jack ,1996,,Comedy|Drama,,,
tt0116594,I Shot Andy Warhol ,1996,,Drama,,,
tt0070820,Touki Bouki ,1973,,Drama,,,
tt0063715,Spirits of the Dead ,0,,Horror|Mystery,,,
tt0117951,Trainspotting ,1996,,Comedy|Crime|Drama,,,
tt0118523,'Til There Was You ,1997,,Drama|Romance,,,
tt0116629,Independence Day ,a.k.a. ID4 ,,Action|Adventure|Sci-Fi|Thriller,,,
tt0117737,Stealing Beauty ,1996,,Drama,,,
tt0116277,Fan, The ,1996,,Drama|Thriller,,,
tt0116583,Hunchback of Notre Dame, The ,1996,,Animation|Children|Drama|Musical|Romance,,,
tt0115798,Cable Guy, The ,1996,,Comedy|Thriller,,,
tt0116778,Kingpin ,1996,,Comedy,,,
tt0116213,Eraser ,1996,,Action|Drama|Thriller,,,
tt0117218,Nutty Professor, The ,1996,,Comedy|Fantasy|Romance|Sci-Fi,,,
tt0111546,Unforgettable Summer, An ,Un été inoubliable ,,Drama,,,
tt0113610,Last Klezmer: Leopold Kozlowski, His Life and Music, The ,1994,,Documentary,,,
tt0111237,Somebody to Love ,1994,,Drama,,,
tt0116040,Daylight ,1996,,Action|Adventure|Drama|Thriller,,,
tt0116365,Frighteners, The ,1996,,Comedy|Horror|Thriller,,,
tt0116905,Lone Star ,1996,,Drama|Mystery|Western,,,
tt0116493,Harriet the Spy ,1996,,Children|Comedy,,,
tt0117333,Phenomenon ,1996,,Drama|Romance,,,
tt0118113,Walking and Talking ,1996,,Comedy|Drama|Romance,,,
tt0117628,She's the One ,1996,,Comedy|Romance,,,
tt0117913,Time to Kill, A ,1996,,Drama|Thriller,,,
tt0115530,American Buffalo ,1996,,Crime|Drama,,,
tt0115493,Alaska ,1996,,Adventure|Children,,,
tt0116320,Fled ,1996,,Action|Adventure,,,
tt0116756,Kazaam ,1996,,Children|Comedy|Fantasy,,,
tt0116823,Larger Than Life ,1996,,Comedy,,,
tt0118073,Very Brady Sequel, A ,1996,,Comedy,,,
tt0061495,Collector, The ,La collectionneuse ,,Drama,,,
tt0110246,Kaspar Hauser ,1993,,Drama|Mystery,,,
tt0115472,Adventures of Pinocchio, The ,1996,,Adventure|Children,,,
tt0116707,Joe's Apartment ,1996,,Comedy|Fantasy|Musical,,,
tt0116313,First Wives Club, The ,1996,,Comedy,,,
tt0117438,Ransom ,1996,,Crime|Thriller,,,
tt0116531,High School High ,1996,,Comedy,,,
tt0116353,Foxfire ,1996,,Drama,,,
tt0115857,Chain Reaction ,1996,,Action|Adventure|Thriller,,,
tt0117008,Matilda ,1996,,Children|Comedy|Fantasy,,,
tt0116191,Emma ,1996,,Comedy|Drama|Romance,,,
tt0115986,Crow: City of Angels, The ,1996,,Action|Thriller,,,
tt0116571,House Arrest ,1996,,Children|Comedy,,,
tt0053459,Eyes Without a Face ,Yeux sans visage, Les ,,Horror,,,
tt0117826,Tales from the Crypt Presents: Bordello of Blood ,1996,,Comedy|Horror,,,
tt0117718,Spitfire Grill, The ,1996,,Drama,,,
tt0116225,Escape from L.A. ,1996,,Action|Adventure|Sci-Fi|Thriller,,,
tt0115632,Basquiat ,1996,,Drama,,,
tt0117918,Tin Cup ,1996,,Comedy|Drama|Romance,,,
tt0068646,Godfather, The ,0,,Crime|Drama,,,
tt0104558,Supercop ,Police Story 3: Supercop ,,Action|Comedy|Crime|Thriller,,,
tt0115736,Bound ,1996,,Crime|Drama|Romance|Thriller,,,
tt0115836,Carpool ,1996,,Comedy|Crime,,,
tt0116745,Kansas City ,1996,,Crime|Drama|Musical|Thriller,,,
tt0119214,Gone Fishin' ,1997,,Comedy,,,
tt0110693,Nothing to Lose ,1994,,Action|Crime|Drama,,,
tt0106544,Supercop 2 ,Project S ,,Action|Comedy|Crime|Thriller,,,
tt0120004,Relic, The ,1997,,Horror|Thriller,,,
tt0116654,Island of Dr. Moreau, The ,1996,,Sci-Fi|Thriller,,,
tt0116311,First Kid ,1996,,Children|Comedy,,,
tt0117965,Trigger Effect, The ,1996,,Drama|Thriller,,,
tt0115725,Bogus ,1996,,Children|Drama|Fantasy,,,
tt0115783,Bulletproof ,1996,,Action|Comedy|Crime,,,
tt0113596,Land Before Time III: The Time of the Great Giving ,1995,,Adventure|Animation|Children|Musical,,,
tt0109001,1-900 ,0,,Drama|Romance,,,
tt0113253,Halloween: The Curse of Michael Myers ,Halloween 6: The Curse of Michael Myers ,,Horror|Thriller,,,
tt0117991,Twelfth Night ,1996,,Comedy|Drama|Romance,,,
tt0117093,Mother Night ,1996,,Drama,,,
tt0111019,Wild Reeds ,Les roseaux sauvages ,,Drama,,,
tt0035896,For Whom the Bell Tolls ,0,,Adventure|Drama|Romance|War,,,
tt0032904,Philadelphia Story, The ,0,,Comedy|Drama|Romance,,,
tt0045152,Singin' in the Rain ,0,,Comedy|Musical|Romance,,,
tt0043278,American in Paris, An ,0,,Musical|Romance,,,
tt0050419,Funny Face ,0,,Comedy|Musical,,,
tt0054698,Breakfast at Tiffany's ,0,,Drama|Romance,,,
tt0052357,Vertigo ,0,,Drama|Mystery|Romance|Thriller,,,
tt0047396,Rear Window ,0,,Mystery|Thriller,,,
tt0025316,It Happened One Night ,0,,Comedy|Romance,,,
tt0036855,Gaslight ,0,,Drama|Thriller,,,
tt0025164,Gay Divorcee, The ,0,,Comedy|Musical|Romance,,,
tt0053125,North by Northwest ,0,,Action|Adventure|Mystery|Romance|Thriller,,,
tt0053604,Apartment, The ,0,,Comedy|Drama|Romance,,,
tt0053291,Some Like It Hot ,0,,Comedy|Crime,,,
tt0056923,Charade ,0,,Comedy|Crime|Mystery|Romance|Thriller,,,
tt0034583,Casablanca ,0,,Drama|Romance,,,
tt0033870,Maltese Falcon, The ,0,,Film-Noir|Mystery,,,
tt0058385,My Fair Lady ,0,,Comedy|Drama|Musical|Romance,,,
tt0047437,Sabrina ,0,,Comedy|Romance,,,
tt0046250,Roman Holiday ,0,,Comedy|Drama|Romance,,,
tt0031580,Little Princess, The ,0,,Children|Drama,,,
tt0037059,Meet Me in St. Louis ,0,,Musical,,,
tt0032138,Wizard of Oz, The ,0,,Adventure|Children|Fantasy|Musical,,,
tt0031381,Gone with the Wind ,0,,Drama|Romance|War,,,
tt0084370,My Favorite Year ,1982,,Comedy,,,
tt0043014,Sunset Blvd. ,a.k.a. Sunset Boulevard ,,Drama|Film-Noir|Romance,,,
tt0033467,Citizen Kane ,0,,Drama|Mystery,,,
tt0062622,2001: A Space Odyssey ,0,,Adventure|Drama|Sci-Fi,,,
tt0042192,All About Eve ,0,,Drama,,,
tt0032143,Women, The ,0,,Comedy,,,
tt0032976,Rebecca ,0,,Drama|Mystery|Romance|Thriller,,,
tt0032484,Foreign Correspondent ,0,,Drama|Film-Noir|Mystery|Thriller,,,
tt0038787,Notorious ,0,,Film-Noir|Romance|Thriller,,,
tt0038109,Spellbound ,0,,Mystery|Romance|Thriller,,,
tt0050105,Affair to Remember, An ,0,,Drama|Romance,,,
tt0048728,To Catch a Thief ,0,,Crime|Mystery|Romance|Thriller,,,
tt0042451,Father of the Bride ,0,,Comedy,,,
tt0045537,Band Wagon, The ,0,,Comedy|Musical,,,
tt0031725,Ninotchka ,0,,Comedy|Romance,,,
tt0050658,Love in the Afternoon ,0,,Comedy|Romance,,,
tt0051658,Gigi ,0,,Musical,,,
tt0029843,Adventures of Robin Hood, The ,0,,Action|Adventure|Romance,,,
tt0032762,Mark of Zorro, The ,0,,Adventure,,,
tt0037008,Laura ,0,,Crime|Film-Noir|Mystery,,,
tt0039420,Ghost and Mrs. Muir, The ,0,,Drama|Fantasy|Romance,,,
tt0029162,Lost Horizon ,0,,Drama,,,
tt0027125,Top Hat ,0,,Comedy|Musical|Romance,,,
tt0035446,To Be or Not to Be ,0,,Comedy|Drama|War,,,
tt0028010,My Man Godfrey ,0,,Comedy|Romance,,,
tt0049261,Giant ,0,,Drama|Romance|Western,,,
tt0048028,East of Eden ,0,,Drama,,,
tt0025878,Thin Man, The ,0,,Comedy|Crime,,,
tt0032599,His Girl Friday ,0,,Comedy|Romance,,,
tt0048960,Around the World in 80 Days ,0,,Adventure|Comedy,,,
tt0038650,It's a Wonderful Life ,0,,Children|Drama|Fantasy|Romance,,,
tt0031679,Mr. Smith Goes to Washington ,0,,Drama,,,
tt0029947,Bringing Up Baby ,0,,Comedy|Romance,,,
tt0034012,Penny Serenade ,0,,Drama|Romance,,,
tt0025586,Of Human Bondage ,0,,Drama,,,
tt0027893,Little Lord Fauntleroy ,0,,Drama,,,
tt0041509,Inspector General, The ,0,,Musical,,,
tt0026029,39 Steps, The ,0,,Drama|Mystery|Thriller,,,
tt0063350,Night of the Living Dead ,0,,Horror|Sci-Fi|Thriller,,,
tt0043265,African Queen, The ,0,,Adventure|Comedy|Romance|War,,,
tt0046414,Beat the Devil ,0,,Adventure|Comedy|Crime|Drama|Romance,,,
tt0051459,Cat on a Hot Tin Roof ,0,,Drama,,,
tt0033891,Meet John Doe ,0,,Comedy|Drama,,,
tt0022879,Farewell to Arms, A ,0,,Romance|War,,,
tt0114007,Nothing Personal ,1995,,Drama|War,,,
tt0118927,Dangerous Ground ,1997,,Drama,,,
tt0048491,Picnic ,0,,Drama,,,
tt0117357,Pompatus of Love, The ,1996,,Comedy|Drama,,,
tt0116329,Fly Away Home ,1996,,Adventure|Children,,,
tt0118742,Bliss ,1997,,Drama|Romance,,,
tt0116442,Grace of My Heart ,1996,,Comedy|Drama,,,
tt0117011,Maximum Risk ,1996,,Action|Adventure|Thriller,,,
tt0117039,Michael Collins ,1996,,Drama,,,
tt0116635,Infinity ,1996,,Drama,,,
tt0115678,Big Night ,1996,,Comedy|Drama,,,
tt0116830,Last Man Standing ,1996,,Action|Crime|Drama|Thriller,,,
tt0117603,Set It Off ,1996,,Action|Crime,,,
tt0115438,2 Days in the Valley ,1996,,Crime|Film-Noir,,,
tt0116259,Extreme Measures ,1996,,Drama|Thriller,,,
tt0116421,Glimmer Man, The ,1996,,Action|Thriller,,,
tt0116000,D3: The Mighty Ducks ,1996,,Children|Comedy,,,
tt0115862,Chamber, The ,1996,,Drama,,,
tt0072653,Apple Dumpling Gang, The ,1975,,Children|Comedy|Western,,,
tt0047977,Davy Crockett, King of the Wild Frontier ,0,,Adventure|Western,,,
tt0072951,Escape to Witch Mountain ,1975,,Adventure|Children|Fantasy,,,
tt0064603,Love Bug, The ,0,,Children|Comedy,,,
tt0071607,Herbie Rides Again ,1974,,Children|Comedy|Fantasy|Romance,,,
tt0050798,Old Yeller ,0,,Children|Drama,,,
tt0055277,Parent Trap, The ,0,,Children|Comedy|Romance,,,
tt0054195,Pollyanna ,0,,Children|Comedy|Drama,,,
tt0107131,Homeward Bound: The Incredible Journey ,1993,,Adventure|Children|Drama,,,
tt0053271,Shaggy Dog, The ,0,,Children|Comedy,,,
tt0054357,Swiss Family Robinson ,0,,Adventure|Children,,,
tt0059793,That Darn Cat! ,0,,Children|Comedy|Mystery,,,
tt0046672,20,000 Leagues Under the Sea ,0,,Adventure|Drama|Sci-Fi,,,
tt0106611,Cool Runnings ,1993,,Comedy,,,
tt0109127,Angels in the Outfield ,1994,,Children|Comedy,,,
tt0042332,Cinderella ,0,,Animation|Children|Fantasy|Musical|Romance,,,
tt0063819,Winnie the Pooh and the Blustery Day ,0,,Animation|Children|Musical,,,
tt0038166,Three Caballeros, The ,0,,Animation|Children|Musical,,,
tt0057546,Sword in the Stone, The ,0,,Animation|Children|Fantasy|Musical,,,
tt0102798,Robin Hood: Prince of Thieves ,1991,,Adventure|Drama,,,
tt0058331,Mary Poppins ,0,,Children|Comedy|Fantasy|Musical,,,
tt0033563,Dumbo ,0,,Animation|Children|Drama|Musical,,,
tt0076538,Pete's Dragon ,1977,,Adventure|Animation|Children|Musical,,,
tt0066817,Bedknobs and Broomsticks ,0,,Adventure|Children|Musical,,,
tt0043274,Alice in Wonderland ,0,,Adventure|Animation|Children|Fantasy|Musical,,,
tt0082406,Fox and the Hound, The ,1981,,Animation|Children|Drama,,,
tt0116361,Freeway ,1996,,Comedy|Crime|Drama|Thriller,,,
tt0059742,Sound of Music, The ,0,,Musical|Romance,,,
tt0095016,Die Hard ,1988,,Action|Crime|Thriller,,,
tt0104692,Lawnmower Man, The ,1992,,Action|Horror|Sci-Fi|Thriller,,,
tt0117582,Secret Agent, The ,1996,,Drama,,,
tt0117589,Secrets & Lies ,1996,,Drama,,,
tt0117887,That Thing You Do! ,1996,,Comedy|Drama,,,
tt0117924,To Gillian on Her 37th Birthday ,1996,,Drama|Romance,,,
tt0115640,Beautiful Thing ,1996,,Drama|Romance,,,
tt0116908,Long Kiss Goodnight, The ,1996,,Action|Drama|Thriller,,,
tt0116409,Ghost and the Darkness, The ,1996,,Action|Adventure,,,
tt0116913,Looking for Richard ,1996,,Documentary|Drama,,,
tt0117958,Trees Lounge ,1996,,Drama,,,
tt0117202,Normal Life ,1996,,Crime|Drama|Romance,,,
tt0116404,Get on the Bus ,1996,,Drama,,,
tt0120107,Shadow Conspiracy ,1997,,Thriller,,,
tt0116722,Jude ,1996,,Drama,,,
tt0116242,Everyone Says I Love You ,1996,,Comedy|Musical|Romance,,,
tt0117509,William Shakespeare's Romeo + Juliet ,1996,,Drama|Romance,,,
tt0117802,Swingers ,1996,,Comedy|Drama,,,
tt0117665,Sleepers ,1996,,Thriller,,,
tt0115491,Aladdin and the King of Thieves ,1996,,Animation|Children|Comedy|Fantasy|Musical|Romance,,,
tt0029546,Shall We Dance ,0,,Comedy|Musical|Romance,,,
tt0039286,Crossfire ,0,,Crime|Film-Noir,,,
tt0067992,Willy Wonka & the Chocolate Factory ,0,,Children|Comedy|Fantasy|Musical,,,
tt0055018,Innocents, The ,0,,Drama|Horror|Thriller,,,
