id,weight,movieid_id
1252,9,tt0097858
1253,4.5,tt0978759
1254,42,tt0978762
1255,37.5,tt0978764
1256,6,tt0097883
1257,7,tt0097889
1258,39.5,tt0097937
1259,24,tt0097940
1260,107,tt0097958
1261,12.5,tt0097965
1262,3.5,tt0097967
1263,15,tt0097981
1264,1,tt0097987
1265,4.5,tt0098019
1266,2.5,tt0098042
1267,6,tt0098051
1268,3.5,tt0098061
1269,55.5,tt0098067
1270,8,tt0098073
1271,28.5,tt0098084
1272,1,tt0098097
1273,27,tt0980970
1274,6,tt0098105
1275,6,tt0098115
1276,33.5,tt0981227
1277,7,tt0098141
1278,4,tt0098143
1279,3,tt0098194
1280,19.5,tt0098206
1281,119,tt0098213
1282,3.5,tt0098253
1283,153,tt0098258
1284,4,tt0098261
1285,6,tt0098273
1286,9.5,tt0098282
1287,8.5,tt0098308
1288,14,tt0098309
1289,42,tt0983193
1290,10.5,tt0983213
1291,3,tt0098343
1292,80,tt0098382
1293,30,tt0098384
1294,5.5,tt0098436
1295,5,tt0098439
1296,1,tt0098471
1297,4,tt0098502
1298,4,tt0098503
1299,2.5,tt0985058
1300,3,tt0098513
1301,11.5,tt0098519
1302,5,tt0098532
1303,39.5,tt0098536
1304,31,tt0098546
1305,37.5,tt0098554
1306,39,tt0985694
1307,37.5,tt0985699
1308,16,tt0098575
1309,25.5,tt0098621
1310,9.5,tt0986233
1311,11,tt0098625
1312,42.5,tt0986263
1313,9,tt0986264
1314,53.5,tt0098627
1315,328,tt0098635
1316,20,tt0098645
1317,6.5,tt0098663
1318,2.5,tt0098692
1319,82.5,tt0098724
1320,3.5,tt0098725
1321,4,tt0098769
1322,223.5,tt0988045
1323,13.5,tt0988047
1324,4.5,tt0988083
1325,7,tt0988108
1326,66,tt0988595
1327,20.5,tt0098966
1328,3.5,tt0989757
1329,6,tt0098987
1330,17,tt0099005
1331,9,tt0099012
1332,5,tt0099014
1333,2.5,tt0099018
1334,1.5,tt0099030
1335,4,tt0099040
1336,33,tt0990407
1337,15,tt0099044
1338,149,tt0099052
1339,3,tt0099073
1340,81,tt0099077
1341,296.5,tt0099088
1342,19,tt0991178
1343,2,tt0099128
1344,18.5,tt0099141
1345,1.5,tt0099160
1346,12,tt0099165
1347,2,tt0099166
1348,4,tt0099180
1349,3,tt0099204
1350,9.5,tt0099253
1351,4,tt0099266
1352,1,tt0099291
1353,51,tt0099317
1354,19,tt0099329
1355,49.5,tt0099334
1356,629,tt0099348
1357,11.5,tt0099365
1358,51.5,tt0099371
1359,3,tt0993779
1360,36.5,tt0993842
1361,211.5,tt0993846
1362,4,tt0099399
1363,75,tt0099422
1364,231.5,tt0099423
1365,8,tt0099426
1366,296,tt0099487
1367,3.5,tt0995036
1368,4,tt0995039
1369,3.5,tt0099512
1370,8,tt0099528
1371,22.5,tt0099558
1372,4.5,tt0099581
1373,44,tt0099582
1374,4.5,tt0995868
1375,2.5,tt0099595
1376,3,tt0099612
1377,18,tt0099615
1378,395,tt0099653
1379,4.5,tt0099654
1380,4,tt0099669
1381,151,tt0099674
1382,535.5,tt0099685
1383,25.5,tt0099699
1384,50,tt0099700
1385,98,tt0099703
1386,4.5,tt0997047
1387,2,tt0099710
1388,19,tt0099726
1389,3.5,tt0099731
1390,1.5,tt0099740
1391,7,tt0099750
1392,3,tt0099753
1393,4,tt0099762
1394,27.5,tt0099763
1395,13,tt0099776
1396,347.5,tt0099785
1397,6,tt0099797
1398,4,tt0099800
1399,348.5,tt0099810
1400,8,tt0099819
1401,5,tt0099851
1402,4,tt0099864
1403,92.5,tt0099871
1404,2,tt0099878
1405,24,tt0099892
1406,3.5,tt0099902
1407,49,tt0099938
1408,19.5,tt0099939
1409,3.5,tt0099951
1410,1,tt0101492
1411,1,tt0101831
1412,1,tt1018818
1413,1,tt0102603
1414,1,tt0102800
1415,1,tt0103783
1416,1,tt0103959
1417,1,tt0104135
1418,1,tt0104837
1419,1,tt1055366
1420,1,tt0106453
1421,1,tt0106761
1422,1,tt0106827
1423,1,tt0106880
1424,1,tt0107447
1425,1,tt1087578
1426,1,tt1091617
1427,1,tt0109415
1428,1,tt0109578
1429,1,tt0109593
1430,1,tt0110064
1431,1,tt0110137
1432,1,tt0110521
1433,1,tt0110557
1434,1,tt1129423
1435,1,tt0115760
1436,1,tt0115834
1437,1,tt0119098
1438,1,tt0119305
1439,1,tt0119781
1440,1,tt0119872
1441,1,tt0120274
1442,1,tt0120390
1443,1,tt0120550
1444,1,tt0120860
1445,1,tt1220220
1446,1,tt0133122
1447,1,tt0138487
1448,1,tt1464174
1449,1,tt1473832
1450,1,tt1535438
1451,1,tt0156323
1452,1,tt0160298
1453,1,tt0163579
1454,1,tt1665744
1455,1,tt0168172
1456,1,tt0171356
1457,1,tt0175550
1458,1,tt0179011
1459,1,tt1802810
1460,1,tt0181833
1461,1,tt1829012
1462,1,tt0018328
1463,1,tt1844203
1464,1,tt0191037
1465,1,tt0192194
1466,1,tt1978524
1467,1,tt2167202
1468,1,tt0225009
1469,1,tt0022599
1470,1,tt2274570
1471,1,tt2379386
1472,1,tt2401097
1473,1,tt0245943
1474,1,tt2576852
1475,1,tt0285627
1476,1,tt0291502
1477,1,tt2980472
1478,1,tt0313487
1479,1,tt0314431
1480,1,tt3181822
1481,1,tt3333182
1482,1,tt3365778
1483,1,tt3416828
1484,1,tt3480796
1485,1,tt0035899
1486,1,tt0362165
1487,1,tt3622332
1488,1,tt3702996
1489,1,tt3732950
1490,1,tt0376717
1491,1,tt0376921
1492,1,tt3903852
1493,1,tt3922818
1494,1,tt3977428
1495,1,tt0410650
1496,1,tt4126568
1497,1,tt0416496
1498,1,tt0422370
1499,1,tt0430304
1500,1,tt4348012
1501,1,tt4442130
1502,1,tt4465564
1503,1,tt0463027
1504,1,tt4651410
1505,1,tt0047577
1506,1,tt0477051
1507,1,tt0047834
1508,1,tt0484562
1509,1,tt0049169
1510,1,tt0050177
1511,1,tt5173032
1512,1,tt5254868
1513,1,tt0054393
1514,1,tt0057887
1515,1,tt0061557
1516,1,tt6264596
1517,1,tt0063803
1518,1,tt0070294
1519,1,tt0080491
1520,1,tt0080661
1521,1,tt0082083
1522,1,tt0083163
1523,1.5,tt0100666
1524,1.5,tt0101893
1525,1.5,tt0102216
1526,1.5,tt0102395
1527,1.5,tt0102573
1528,1.5,tt0102940
1529,1.5,tt0103961
1530,1.5,tt0103978
1531,1.5,tt0105391
1532,1.5,tt0106613
1533,1.5,tt0107034
1534,1.5,tt0107247
1535,1.5,tt0107612
1536,1.5,tt1082588
1537,1.5,tt0109288
1538,1.5,tt0114563
1539,1.5,tt0115530
1540,1.5,tt0115714
1541,1.5,tt0116401
1542,1.5,tt1181795
1543,1.5,tt1194238
1544,1.5,tt1196948
1545,1.5,tt0121261
1546,1.5,tt1213648
1547,1.5,tt0122264
1548,1.5,tt1241017
1549,1.5,tt1251743
1550,1.5,tt1267299
1551,1.5,tt1274586
1552,1.5,tt1292569
1553,1.5,tt1305583
1554,1.5,tt1307873
1555,1.5,tt1308729
1556,1.5,tt1321869
1557,1.5,tt1327773
1558,1.5,tt1396523
1559,1.5,tt1430612
1560,1.5,tt1433811
1561,1.5,tt1441952
1562,1.5,tt0145600
1563,1.5,tt1462901
1564,1.5,tt1483324
1565,1.5,tt1493157
1566,1.5,tt1507563
1567,1.5,tt1545106
1568,1.5,tt0155753
1569,1.5,tt1572315
1570,1.5,tt1590193
1571,1.5,tt1609479
1572,1.5,tt1621046
1573,1.5,tt1629242
1574,1.5,tt1633356
1575,1.5,tt1646980
1576,1.5,tt1658837
1577,1.5,tt1667310
1578,1.5,tt1680019
1579,1.5,tt1694021
1580,1.5,tt1705773
1581,1.5,tt1710396
1582,1.5,tt1710417
1583,1.5,tt1712170
1584,1.5,tt1741273
1585,1.5,tt1742650
1586,1.5,tt1837709
1587,1.5,tt1838544
1588,1.5,tt1850397
1589,1.5,tt1853643
1590,1.5,tt1877797
1591,1.5,tt1911644
1592,1.5,tt1925431
1593,1.5,tt1957938
1594,1.5,tt0203540
1595,1.5,tt2044801
1596,1.5,tt0204626
1597,1.5,tt2048770
1598,1.5,tt2064968
1599,1.5,tt2145829
1600,1.5,tt2193215
1601,1.5,tt2239832
1602,1.5,tt2249221
1603,1.5,tt2263814
1604,1.5,tt0230025
1605,1.5,tt2309260
1606,1.5,tt2452042
1607,1.5,tt2582426
1608,1.5,tt2679042
1609,1.5,tt2761578
1610,1.5,tt2796678
1611,1.5,tt0283632
1612,1.5,tt2865120
1613,1.5,tt2923316
1614,1.5,tt2948790
1615,1.5,tt2967008
1616,1.5,tt2967224
1617,1.5,tt2968804
1618,1.5,tt0297037
1619,1.5,tt0299930
1620,1.5,tt0301167
1621,1.5,tt3014666
1622,1.5,tt3042408
1623,1.5,tt0307351
1624,1.5,tt3212232
1625,1.5,tt3327624
1626,1.5,tt0339135
1627,1.5,tt3411444
1628,1.5,tt3475596
1629,1.5,tt3499096
1630,1.5,tt3564794
1631,1.5,tt3605418
1632,1.5,tt0361089
1633,1.5,tt3654796
1634,1.5,tt0366292
1635,1.5,tt3703750
1636,1.5,tt3862750
1637,1.5,tt4005402
1638,1.5,tt4019560
1639,1.5,tt0403537
1640,1.5,tt4119278
1641,1.5,tt0422774
1642,1.5,tt4255304
1643,1.5,tt4592572
1644,1.5,tt4763168
1645,1.5,tt4831420
1646,1.5,tt0485985
1647,1.5,tt5056034
1648,1.5,tt5461956
1649,1.5,tt5487524
1650,1.5,tt0058953
1651,1.5,tt0059125
1652,1.5,tt6000478
1653,1.5,tt0064349
1654,1.5,tt0068309
1655,1.5,tt6892388
1656,1.5,tt0069372
1657,1.5,tt0069754
1658,1.5,tt7044010
1659,1.5,tt7293380
1660,1.5,tt0073396
1661,1.5,tt0074455
1662,1.5,tt0076504
1663,1.5,tt0078766
1664,1.5,tt0790686
1665,1.5,tt0790804
1666,1.5,tt0079718
1667,1.5,tt0081268
1668,2,tt0100053
1669,2,tt0100129
1670,2,tt0100260
1671,2,tt0010040
1672,2,tt0100409
1673,2,tt0101453
1674,2,tt0101590
1675,2,tt1016024
1676,2,tt0101902
1677,2,tt0102002
1678,2,tt0102011
1679,2,tt0102095
1680,2,tt0102460
1681,2,tt0102802
1682,2,tt0103007
1683,2,tt0103184
1684,2,tt1032819
1685,2,tt1034389
1686,2,tt0103827
1687,2,tt0103962
1688,2,tt1047540
1689,2,tt0104802
1690,2,tt0104804
1691,2,tt0104905
1692,2,tt0105187
1693,2,tt0105428
1694,2,tt0105652
1695,2,tt0106664
1696,2,tt0107148
1697,2,tt0107899
1698,2,tt0109035
1699,2,tt0109093
1700,2,tt0109129
1701,2,tt0109402
1702,2,tt0109965
1703,2,tt1104733
1704,2,tt0110823
1705,2,tt0110916
1706,2,tt0111419
1707,2,tt0111546
1708,2,tt0111653
1709,2,tt1124039
1710,2,tt0112537
1711,2,tt0112913
1712,2,tt1131734
1713,2,tt0113264
1714,2,tt1135493
1715,2,tt0113636
1716,2,tt0114131
1717,2,tt0114182
1718,2,tt0114745
1719,2,tt0115195
1720,2,tt0116404
1721,2,tt0117238
1722,2,tt1176724
1723,2,tt0117942
1724,2,tt0117965
1725,2,tt1179891
1726,2,tt0118460
1727,2,tt1185266
1728,2,tt0118836
1729,2,tt0118901
1730,2,tt1190617
1731,2,tt0119214
1732,2,tt0119887
1733,2,tt0120199
1734,2,tt0120401
1735,2,tt0120554
1736,2,tt0120598
1737,2,tt0120820
1738,2,tt0120856
1739,2,tt1210106
1740,2,tt1214962
1741,2,tt1220888
1742,2,tt0123324
1743,2,tt1247692
1744,2,tt1247704
1745,2,tt1261945
1746,2,tt1265990
1747,2,tt1273678
1748,2,tt1291570
1749,2,tt0129884
1750,2,tt1332537
1751,2,tt1349482
1752,2,tt1355630
1753,2,tt1371155
1754,2,tt0139898
1755,2,tt0142232
1756,2,tt0143808
1757,2,tt0144801
1758,2,tt1462900
1759,2,tt1477855
1760,2,tt1486192
1761,2,tt1551630
1762,2,tt1559547
1763,2,tt0156096
1764,2,tt0160338
1765,2,tt1605782
1766,2,tt0161292
1767,2,tt1615918
1768,2,tt0162830
1769,2,tt1639826
1770,2,tt1655416
1771,2,tt1655461
1772,2,tt1674771
1773,2,tt0169590
1774,2,tt1706598
1775,2,tt1714833
1776,2,tt1714917
1777,2,tt1735907
1778,2,tt1745862
1779,2,tt1753786
1780,2,tt1772240
1781,2,tt1776196
1782,2,tt0177650
1783,2,tt1815862
1784,2,tt1820723
1785,2,tt1847548
1786,2,tt1878942
1787,2,tt1881002
1788,2,tt0189192
1789,2,tt1893256
1790,2,tt0193560
1791,2,tt1935902
1792,2,tt1981128
1793,2,tt1990181
1794,2,tt0199129
1795,2,tt0203408
1796,2,tt2039393
1797,2,tt2053423
1798,2,tt2055765
1799,2,tt0207998
1800,2,tt0209037
1801,2,tt0210044
1802,2,tt2112277
1803,2,tt2113659
1804,2,tt2125666
1805,2,tt2139555
1806,2,tt2172934
1807,2,tt2181959
1808,2,tt0221073
1809,2,tt0221889
1810,2,tt2290553
1811,2,tt2322517
1812,2,tt2325002
1813,2,tt2326612
1814,2,tt2398249
1815,2,tt2402101
1816,2,tt2404299
1817,2,tt0245891
1818,2,tt2465146
1819,2,tt2474932
1820,2,tt0249131
1821,2,tt0249478
1822,2,tt0250067
1823,2,tt2504640
1824,2,tt2507238
1825,2,tt2511428
1826,2,tt2537390
1827,2,tt0253840
1828,2,tt2543702
1829,2,tt2548208
1830,2,tt2556874
1831,2,tt0262210
1832,2,tt2625810
1833,2,tt0269329
1834,2,tt0269746
1835,2,tt0270688
1836,2,tt0271211
1837,2,tt2737926
1838,2,tt2802154
1839,2,tt0280380
1840,2,tt0283897
1841,2,tt2917388
1842,2,tt0298388
1843,2,tt3132738
1844,2,tt3133722
1845,2,tt0314166
1846,2,tt3155242
1847,2,tt3164256
1848,2,tt3179568
1849,2,tt0318283
1850,2,tt0323572
1851,2,tt0323642
1852,2,tt3248600
1853,2,tt0326769
1854,2,tt0328132
1855,2,tt0334541
1856,2,tt3346224
1857,2,tt0337917
1858,2,tt3393786
1859,2,tt3471098
1860,2,tt3486626
1861,2,tt0349467
1862,2,tt3511542
1863,2,tt3534602
1864,2,tt3593046
1865,2,tt3623726
1866,2,tt0363473
1867,2,tt3672840
1868,2,tt3687398
1869,2,tt3760922
1870,2,tt0376105
1871,2,tt0388500
1872,2,tt3899796
1873,2,tt3949660
1874,2,tt0398563
1875,2,tt0401808
1876,2,tt4034452
1877,2,tt0403455
1878,2,tt4086032
1879,2,tt0410400
1880,2,tt4104054
1881,2,tt0411475
1882,2,tt0041497
1883,2,tt4209802
1884,2,tt0421729
1885,2,tt0422618
1886,2,tt0426627
1887,2,tt0433412
1888,2,tt0444628
1889,2,tt4447518
1890,2,tt0450405
1891,2,tt0454082
1892,2,tt4547194
1893,2,tt0454824
1894,2,tt0465203
1895,2,tt0475937
1896,2,tt0480239
1897,2,tt0482527
1898,2,tt4843046
1899,2,tt0490822
1900,2,tt4935372
1901,2,tt0004972
1902,2,tt0497329
1903,2,tt4991652
1904,2,tt0051745
1905,2,tt0051850
1906,2,tt5340362
1907,2,tt0056023
1908,2,tt0057318
1909,2,tt0058379
1910,2,tt0058530
1911,2,tt5893332
1912,2,tt0059418
1913,2,tt0061170
1914,2,tt0061391
1915,2,tt6317962
1916,2,tt0063465
1917,2,tt0066402
1918,2,tt0066811
1919,2,tt6881890
1920,2,tt0068972
1921,2,tt0070460
1922,2,tt0071650
1923,2,tt0071772
1924,2,tt0072848
1925,2,tt0075754
1926,2,tt0076929
1927,2,tt0772178
1928,2,tt0772181
1929,2,tt0772193
1930,2,tt0778661
1931,2,tt0780622
1932,2,tt0783608
1933,2,tt0078504
1934,2,tt0803093
1935,2,tt0804540
1936,2,tt0806027
1937,2,tt0080731
1938,2,tt0080881
1939,2,tt0081060
1940,2,tt0081809
1941,2,tt0082121
1942,2,tt0084156
1943,2,tt0084854
1944,2,tt0085980
1945,2,tt0865559
1946,2,tt0086978
1947,2,tt0087666
1948,2,tt0087746
1949,2,tt0088967
1950,2.5,tt0100828
1951,2.5,tt0101545
1952,2.5,tt0101786
1953,2.5,tt1018785
1954,2.5,tt0102587
1955,2.5,tt0102609
1956,2.5,tt1028576
1957,2.5,tt1032815
1958,2.5,tt0103594
1959,2.5,tt0103923
1960,2.5,tt0104181
1961,2.5,tt0104265
1962,2.5,tt0104409
1963,2.5,tt0104740
1964,2.5,tt0105466
1965,2.5,tt0105601
1966,2.5,tt1056437
1967,2.5,tt0105699
1968,2.5,tt0105839
1969,2.5,tt0106233
1970,2.5,tt0106262
1971,2.5,tt0106475
1972,2.5,tt0106877
1973,2.5,tt0106950
1974,2.5,tt1071358
1975,2.5,tt0107563
1976,2.5,tt0107930
1977,2.5,tt0109015
1978,2.5,tt0109190
1979,2.5,tt0109552
1980,2.5,tt0109936
1981,2.5,tt0110169
1982,2.5,tt0110197
1983,2.5,tt0110329
1984,2.5,tt1104083
1985,2.5,tt0110613
1986,2.5,tt1107860
1987,2.5,tt0111477
1988,2.5,tt1126591
1989,2.5,tt1127205
1990,2.5,tt1135487
1991,2.5,tt0113617
1992,2.5,tt0113638
1993,2.5,tt0116441
1994,2.5,tt0116607
1995,2.5,tt0116621
1996,2.5,tt0116835
1997,2.5,tt0117276
1998,2.5,tt1172991
1999,2.5,tt0117407
2000,2.5,tt1175491
2001,2.5,tt1179025
2002,2.5,tt1179031
2003,2.5,tt1179056
2004,2.5,tt1183276
2005,2.5,tt0118735
2006,2.5,tt0118745
2007,2.5,tt0118996
2008,2.5,tt1196340
2009,2.5,tt0119802
2010,2.5,tt0120240
2011,2.5,tt1205535
2012,2.5,tt1213644
2013,2.5,tt1217637
2014,2.5,tt1220214
2015,2.5,tt1223236
2016,2.5,tt1226753
2017,2.5,tt1230385
2018,2.5,tt1248971
2019,2.5,tt1258972
2020,2.5,tt1265998
2021,2.5,tt1334537
2022,2.5,tt1336617
2023,2.5,tt0136244
2024,2.5,tt1372686
2025,2.5,tt1389096
2026,2.5,tt1428453
2027,2.5,tt1460743
2028,2.5,tt0146516
2029,2.5,tt1465487
2030,2.5,tt1509130
2031,2.5,tt1535970
2032,2.5,tt1541149
2033,2.5,tt0158131
2034,2.5,tt0158493
2035,2.5,tt1596345
2036,2.5,tt1597522
2037,2.5,tt0160184
2038,2.5,tt1602472
2039,2.5,tt1616195
2040,2.5,tt1619277
2041,2.5,tt1641385
2042,2.5,tt1663636
2043,2.5,tt1680114
2044,2.5,tt1682186
2045,2.5,tt1713476
2046,2.5,tt1724597
2047,2.5,tt1725969
2048,2.5,tt1726738
2049,2.5,tt1731697
2050,2.5,tt1742044
2051,2.5,tt1794821
2052,2.5,tt1860353
2053,2.5,tt1872194
2054,2.5,tt0187598
2055,2.5,tt0188503
2056,2.5,tt1886493
2057,2.5,tt1935065
2058,2.5,tt1978532
2059,2.5,tt1979172
2060,2.5,tt1985949
2061,2.5,tt1996264
2062,2.5,tt0200469
2063,2.5,tt0204137
2064,2.5,tt2134170
2065,2.5,tt0223954
2066,2.5,tt2258858
2067,2.5,tt2280378
2068,2.5,tt2304915
2069,2.5,tt2347569
2070,2.5,tt2402619
2071,2.5,tt0243232
2072,2.5,tt0243759
2073,2.5,tt2452200
2074,2.5,tt0245407
2075,2.5,tt2463288
2076,2.5,tt0248190
2077,2.5,tt2486678
2078,2.5,tt0263124
2079,2.5,tt2636124
2080,2.5,tt0263725
2081,2.5,tt2650978
2082,2.5,tt0270707
2083,2.5,tt2718440
2084,2.5,tt0271946
2085,2.5,tt0274155
2086,2.5,tt2751310
2087,2.5,tt0275688
2088,2.5,tt0276830
2089,2.5,tt0279967
2090,2.5,tt0280696
2091,2.5,tt0282856
2092,2.5,tt0283877
2093,2.5,tt2884018
2094,2.5,tt0029081
2095,2.5,tt0292886
2096,2.5,tt0295238
2097,2.5,tt2969050
2098,2.5,tt0298504
2099,2.5,tt2990126
2100,2.5,tt3017864
2101,2.5,tt3018070
2102,2.5,tt0303785
2103,2.5,tt3043546
2104,2.5,tt3077214
2105,2.5,tt0308506
2106,2.5,tt0310203
2107,2.5,tt3128900
2108,2.5,tt3138104
2109,2.5,tt3147312
2110,2.5,tt0319829
2111,2.5,tt0320244
2112,2.5,tt0032475
2113,2.5,tt0324941
2114,2.5,tt0032635
2115,2.5,tt3270538
2116,2.5,tt0331468
2117,2.5,tt0337103
2118,2.5,tt0338075
2119,2.5,tt0339034
2120,2.5,tt0339579
2121,2.5,tt3454574
2122,2.5,tt0348593
2123,2.5,tt3525346
2124,2.5,tt0361462
2125,2.5,tt3628584
2126,2.5,tt3642618
2127,2.5,tt0368264
2128,2.5,tt3691740
2129,2.5,tt0369994
2130,2.5,tt3703908
2131,2.5,tt3718778
2132,2.5,tt0373283
2133,2.5,tt3733774
2134,2.5,tt0374887
2135,2.5,tt0375104
2136,2.5,tt3763866
2137,2.5,tt0383010
2138,2.5,tt0383060
2139,2.5,tt0384488
2140,2.5,tt0386741
2141,2.5,tt0038776
2142,2.5,tt0388183
2143,2.5,tt0389557
2144,2.5,tt0391225
2145,2.5,tt0391728
2146,2.5,tt0392465
2147,2.5,tt0039335
2148,2.5,tt0393735
2149,2.5,tt0396184
2150,2.5,tt0399327
2151,2.5,tt0402057
2152,2.5,tt0040338
2153,2.5,tt4052882
2154,2.5,tt0405469
2155,2.5,tt0416044
2156,2.5,tt0041841
2157,2.5,tt0418647
2158,2.5,tt0421073
2159,2.5,tt0042200
2160,2.5,tt0422861
2161,2.5,tt0423169
2162,2.5,tt0042369
2163,2.5,tt0425055
2164,2.5,tt0425379
2165,2.5,tt4287320
2166,2.5,tt0430916
2167,2.5,tt0436689
2168,2.5,tt0439289
2169,2.5,tt0443559
2170,2.5,tt4437216
2171,2.5,tt0447166
2172,2.5,tt0449086
2173,2.5,tt4501454
2174,2.5,tt4537842
2175,2.5,tt4600952
2176,2.5,tt0462519
2177,2.5,tt0465316
2178,2.5,tt0466342
2179,2.5,tt4671002
2180,2.5,tt0470055
2181,2.5,tt0471041
2182,2.5,tt0472562
2183,2.5,tt0475355
2184,2.5,tt4781612
2185,2.5,tt0480269
2186,2.5,tt0481797
2187,2.5,tt0493949
2188,2.5,tt0049456
2189,2.5,tt0496325
2190,2.5,tt5192124
2191,2.5,tt0052655
2192,2.5,tt5521550
2193,2.5,tt5653294
2194,2.5,tt5686062
2195,2.5,tt0058586
2196,2.5,tt0058672
2197,2.5,tt0059245
2198,2.5,tt5950978
2199,2.5,tt0059797
2200,2.5,tt0060921
2201,2.5,tt0062374
2202,2.5,tt0063230
2203,2.5,tt0065794
2204,2.5,tt0066798
2205,2.5,tt0066830
2206,2.5,tt6840134
2207,2.5,tt6878486
2208,2.5,tt0069005
2209,2.5,tt0069945
2210,2.5,tt0070350
2211,2.5,tt0071517
2212,2.5,tt0071565
2213,2.5,tt7193448
2214,2.5,tt7349662
2215,2.5,tt0074442
2216,2.5,tt0074559
2217,2.5,tt0075194
2218,2.5,tt0758798
2219,2.5,tt0076535
2220,2.5,tt7690670
2221,2.5,tt0770772
2222,2.5,tt0077278
2223,2.5,tt7738550
2224,2.5,tt0079180
2225,2.5,tt0079219
2226,2.5,tt0080393
2227,2.5,tt0810922
2228,2.5,tt0810988
2229,2.5,tt0086955
2230,2.5,tt0087004
2231,2.5,tt0087835
2232,2.5,tt0089601
2233,2.5,tt0089913
2234,3,tt0100196
2235,3,tt0100201
2236,3,tt0100339
2237,3,tt0100438
2238,3,tt1007029
2239,3,tt0100928
2240,3,tt1012804
2241,3,tt0101516
2242,3,tt0102014
2243,3,tt0102065
2244,3,tt0102303
2245,3,tt1024255
2246,3,tt0102500
2247,3,tt0102849
2248,3,tt0102900
2249,3,tt0103035
2250,3,tt1033467
2251,3,tt1034331
2252,3,tt0103516
2253,3,tt1045772
2254,3,tt0105402
2255,3,tt0105764
2256,3,tt0106104
2257,3,tt0106266
2258,3,tt0106447
2259,3,tt1067774
2260,3,tt0107468
2261,3,tt0107504
2262,3,tt1075110
2263,3,tt0107529
2264,3,tt0107626
2265,3,tt0107840
2266,3,tt0108059
2267,3,tt0108170
2268,3,tt0108260
2269,3,tt0108526
2270,3,tt0109028
2271,3,tt1091863
2272,3,tt0109403
2273,3,tt0109785
2274,3,tt0110091
2275,3,tt0110217
2276,3,tt0110671
2277,3,tt0110965
2278,3,tt0110978
2279,3,tt0111048
2280,3,tt0111190
2281,3,tt0112040
2282,3,tt0112288
2283,3,tt0112634
2284,3,tt0112643
2285,3,tt0112757
2286,3,tt0112907
2287,3,tt0113122
2288,3,tt0113199
2289,3,tt0113438
2290,3,tt0113448
2291,3,tt0113463
2292,3,tt0113556
2293,3,tt0113729
2294,3,tt0113756
2295,3,tt0113808
2296,3,tt0114007
2297,3,tt0114039
2298,3,tt0114086
2299,3,tt0114210
2300,3,tt0114241
2301,3,tt0114268
2302,3,tt0114663
2303,3,tt0114702
2304,3,tt0114888
2305,3,tt0114916
2306,3,tt0115033
2307,3,tt0115886
2308,3,tt0116075
2309,3,tt0116295
2310,3,tt0116378
2311,3,tt0116592
2312,3,tt0116635
2313,3,tt0116827
2314,3,tt0116930
2315,3,tt0117202
2316,3,tt0117582
2317,3,tt0117784
2318,3,tt0117898
2319,3,tt0118001
2320,3,tt1182921
2321,3,tt0118663
2322,3,tt0118742
2323,3,tt0118925
2324,3,tt1190539
2325,3,tt0119080
2326,3,tt0119109
2327,3,tt0119196
2328,3,tt0119210
2329,3,tt0119527
2330,3,tt0119574
2331,3,tt0119665
2332,3,tt0120107
2333,3,tt0120142
2334,3,tt0120604
2335,3,tt0120642
2336,3,tt0120692
2337,3,tt0120765
2338,3,tt0120865
2339,3,tt1212436
2340,3,tt1216491
2341,3,tt0121731
2342,3,tt1217616
2343,3,tt0122642
2344,3,tt1227536
2345,3,tt1229822
2346,3,tt1244666
2347,3,tt1253565
2348,3,tt0126810
2349,3,tt0127710
2350,3,tt1282036
2351,3,tt0128996
2352,3,tt1291580
2353,3,tt1297919
2354,3,tt0130414
2355,3,tt1313113
2356,3,tt1314228
2357,3,tt1320082
2358,3,tt1323925
2359,3,tt1325753
2360,3,tt0134033
2361,3,tt0134854
2362,3,tt1355638
2363,3,tt0136535
2364,3,tt1374992
2365,3,tt1381512
2366,3,tt1401113
2367,3,tt1403988
2368,3,tt1412528
2369,3,tt0014142
2370,3,tt1421051
2371,3,tt1449283
2372,3,tt1455151
2373,3,tt0145937
2374,3,tt0146402
2375,3,tt1470023
2376,3,tt1477109
2377,3,tt1512201
2378,3,tt1520494
2379,3,tt1525366
2380,3,tt1526300
2381,3,tt1528071
2382,3,tt1530983
2383,3,tt1533117
2384,3,tt1540128
2385,3,tt1543920
2386,3,tt0155388
2387,3,tt1559038
2388,3,tt0157208
2389,3,tt1586265
2390,3,tt0159421
2391,3,tt0160236
2392,3,tt0160401
2393,3,tt0160429
2394,3,tt1611211
2395,3,tt1620680
2396,3,tt1647668
